PokeID,Rank,Pokemon,Type,Metric,Values,Icon,Details Link,Data As On
P1348,279,Pelipper,Flying,Speed,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/pelipper.png,https://pokemondb.net/pokedex/pelipper,2024-09-01 23:45:28
P1349,280,Ralts,Psychic,Speed,40,https://img.pokemondb.net/sprites/scarlet-violet/icon/ralts.png,https://pokemondb.net/pokedex/ralts,2024-09-01 23:45:28
P1349,280,Ralts,Fairy,Speed,40,https://img.pokemondb.net/sprites/scarlet-violet/icon/ralts.png,https://pokemondb.net/pokedex/ralts,2024-09-01 23:45:28
P1350,281,Kirlia,Psychic,Speed,50,https://img.pokemondb.net/sprites/scarlet-violet/icon/kirlia.png,https://pokemondb.net/pokedex/kirlia,2024-09-01 23:45:28
P1350,281,Kirlia,Fairy,Speed,50,https://img.pokemondb.net/sprites/scarlet-violet/icon/kirlia.png,https://pokemondb.net/pokedex/kirlia,2024-09-01 23:45:28
P1351,282,Gardevoir,Psychic,Speed,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/gardevoir.png,https://pokemondb.net/pokedex/gardevoir,2024-09-01 23:45:28
P1351,282,Gardevoir,Fairy,Speed,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/gardevoir.png,https://pokemondb.net/pokedex/gardevoir,2024-09-01 23:45:28
P1352,282,Gardevoir (Mega Gardevoir),Psychic,Speed,100,https://img.pokemondb.net/sprites/scarlet-violet/icon/gardevoir-mega.png,https://pokemondb.net/pokedex/gardevoir,2024-09-01 23:45:28
P1352,282,Gardevoir (Mega Gardevoir),Fairy,Speed,100,https://img.pokemondb.net/sprites/scarlet-violet/icon/gardevoir-mega.png,https://pokemondb.net/pokedex/gardevoir,2024-09-01 23:45:28
P1353,283,Surskit,Bug,Speed,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/surskit.png,https://pokemondb.net/pokedex/surskit,2024-09-01 23:45:28
P1353,283,Surskit,Water,Speed,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/surskit.png,https://pokemondb.net/pokedex/surskit,2024-09-01 23:45:28
P1354,284,Masquerain,Bug,Speed,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/masquerain.png,https://pokemondb.net/pokedex/masquerain,2024-09-01 23:45:28
P1354,284,Masquerain,Flying,Speed,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/masquerain.png,https://pokemondb.net/pokedex/masquerain,2024-09-01 23:45:28
P1355,285,Shroomish,Grass,Speed,35,https://img.pokemondb.net/sprites/scarlet-violet/icon/shroomish.png,https://pokemondb.net/pokedex/shroomish,2024-09-01 23:45:28
P1356,286,Breloom,Grass,Speed,70,https://img.pokemondb.net/sprites/scarlet-violet/icon/breloom.png,https://pokemondb.net/pokedex/breloom,2024-09-01 23:45:28
P1356,286,Breloom,Fighting,Speed,70,https://img.pokemondb.net/sprites/scarlet-violet/icon/breloom.png,https://pokemondb.net/pokedex/breloom,2024-09-01 23:45:28
P1357,287,Slakoth,Normal,Speed,30,https://img.pokemondb.net/sprites/scarlet-violet/icon/slakoth.png,https://pokemondb.net/pokedex/slakoth,2024-09-01 23:45:28
P1358,288,Vigoroth,Normal,Speed,90,https://img.pokemondb.net/sprites/scarlet-violet/icon/vigoroth.png,https://pokemondb.net/pokedex/vigoroth,2024-09-01 23:45:28
P1359,289,Slaking,Normal,Speed,100,https://img.pokemondb.net/sprites/scarlet-violet/icon/slaking.png,https://pokemondb.net/pokedex/slaking,2024-09-01 23:45:28
P1360,290,Nincada,Bug,Speed,40,https://img.pokemondb.net/sprites/scarlet-violet/icon/nincada.png,https://pokemondb.net/pokedex/nincada,2024-09-01 23:45:28
P1360,290,Nincada,Ground,Speed,40,https://img.pokemondb.net/sprites/scarlet-violet/icon/nincada.png,https://pokemondb.net/pokedex/nincada,2024-09-01 23:45:28
P1361,291,Ninjask,Bug,Speed,160,https://img.pokemondb.net/sprites/scarlet-violet/icon/ninjask.png,https://pokemondb.net/pokedex/ninjask,2024-09-01 23:45:28
P1361,291,Ninjask,Flying,Speed,160,https://img.pokemondb.net/sprites/scarlet-violet/icon/ninjask.png,https://pokemondb.net/pokedex/ninjask,2024-09-01 23:45:28
P1362,292,Shedinja,Bug,Speed,40,https://img.pokemondb.net/sprites/scarlet-violet/icon/shedinja.png,https://pokemondb.net/pokedex/shedinja,2024-09-01 23:45:28
P1362,292,Shedinja,Ghost,Speed,40,https://img.pokemondb.net/sprites/scarlet-violet/icon/shedinja.png,https://pokemondb.net/pokedex/shedinja,2024-09-01 23:45:28
P1363,293,Whismur,Normal,Speed,28,https://img.pokemondb.net/sprites/scarlet-violet/icon/whismur.png,https://pokemondb.net/pokedex/whismur,2024-09-01 23:45:28
P1364,294,Loudred,Normal,Speed,48,https://img.pokemondb.net/sprites/scarlet-violet/icon/loudred.png,https://pokemondb.net/pokedex/loudred,2024-09-01 23:45:28
P1365,295,Exploud,Normal,Speed,68,https://img.pokemondb.net/sprites/scarlet-violet/icon/exploud.png,https://pokemondb.net/pokedex/exploud,2024-09-01 23:45:28
P1366,296,Makuhita,Fighting,Speed,25,https://img.pokemondb.net/sprites/scarlet-violet/icon/makuhita.png,https://pokemondb.net/pokedex/makuhita,2024-09-01 23:45:28
P1367,297,Hariyama,Fighting,Speed,50,https://img.pokemondb.net/sprites/scarlet-violet/icon/hariyama.png,https://pokemondb.net/pokedex/hariyama,2024-09-01 23:45:28
P1368,298,Azurill,Normal,Speed,20,https://img.pokemondb.net/sprites/scarlet-violet/icon/azurill.png,https://pokemondb.net/pokedex/azurill,2024-09-01 23:45:28
P1368,298,Azurill,Fairy,Speed,20,https://img.pokemondb.net/sprites/scarlet-violet/icon/azurill.png,https://pokemondb.net/pokedex/azurill,2024-09-01 23:45:28
P1369,299,Nosepass,Rock,Speed,30,https://img.pokemondb.net/sprites/scarlet-violet/icon/nosepass.png,https://pokemondb.net/pokedex/nosepass,2024-09-01 23:45:28
P1370,300,Skitty,Normal,Speed,50,https://img.pokemondb.net/sprites/scarlet-violet/icon/skitty.png,https://pokemondb.net/pokedex/skitty,2024-09-01 23:45:28
P1371,301,Delcatty,Normal,Speed,90,https://img.pokemondb.net/sprites/scarlet-violet/icon/delcatty.png,https://pokemondb.net/pokedex/delcatty,2024-09-01 23:45:28
P1372,302,Sableye,Dark,Speed,50,https://img.pokemondb.net/sprites/scarlet-violet/icon/sableye.png,https://pokemondb.net/pokedex/sableye,2024-09-01 23:45:28
P1372,302,Sableye,Ghost,Speed,50,https://img.pokemondb.net/sprites/scarlet-violet/icon/sableye.png,https://pokemondb.net/pokedex/sableye,2024-09-01 23:45:28
P1373,302,Sableye (Mega Sableye),Dark,Speed,20,https://img.pokemondb.net/sprites/scarlet-violet/icon/sableye-mega.png,https://pokemondb.net/pokedex/sableye,2024-09-01 23:45:28
P1373,302,Sableye (Mega Sableye),Ghost,Speed,20,https://img.pokemondb.net/sprites/scarlet-violet/icon/sableye-mega.png,https://pokemondb.net/pokedex/sableye,2024-09-01 23:45:28
P1374,303,Mawile,Steel,Speed,50,https://img.pokemondb.net/sprites/scarlet-violet/icon/mawile.png,https://pokemondb.net/pokedex/mawile,2024-09-01 23:45:28
P1374,303,Mawile,Fairy,Speed,50,https://img.pokemondb.net/sprites/scarlet-violet/icon/mawile.png,https://pokemondb.net/pokedex/mawile,2024-09-01 23:45:28
P1375,303,Mawile (Mega Mawile),Steel,Speed,50,https://img.pokemondb.net/sprites/scarlet-violet/icon/mawile-mega.png,https://pokemondb.net/pokedex/mawile,2024-09-01 23:45:28
P1375,303,Mawile (Mega Mawile),Fairy,Speed,50,https://img.pokemondb.net/sprites/scarlet-violet/icon/mawile-mega.png,https://pokemondb.net/pokedex/mawile,2024-09-01 23:45:28
P1376,304,Aron,Steel,Speed,30,https://img.pokemondb.net/sprites/scarlet-violet/icon/aron.png,https://pokemondb.net/pokedex/aron,2024-09-01 23:45:28
P1376,304,Aron,Rock,Speed,30,https://img.pokemondb.net/sprites/scarlet-violet/icon/aron.png,https://pokemondb.net/pokedex/aron,2024-09-01 23:45:28
P1377,305,Lairon,Steel,Speed,40,https://img.pokemondb.net/sprites/scarlet-violet/icon/lairon.png,https://pokemondb.net/pokedex/lairon,2024-09-01 23:45:28
P1377,305,Lairon,Rock,Speed,40,https://img.pokemondb.net/sprites/scarlet-violet/icon/lairon.png,https://pokemondb.net/pokedex/lairon,2024-09-01 23:45:28
P1378,306,Aggron,Steel,Speed,50,https://img.pokemondb.net/sprites/scarlet-violet/icon/aggron.png,https://pokemondb.net/pokedex/aggron,2024-09-01 23:45:28
P1378,306,Aggron,Rock,Speed,50,https://img.pokemondb.net/sprites/scarlet-violet/icon/aggron.png,https://pokemondb.net/pokedex/aggron,2024-09-01 23:45:28
P1379,306,Aggron (Mega Aggron),Steel,Speed,50,https://img.pokemondb.net/sprites/scarlet-violet/icon/aggron-mega.png,https://pokemondb.net/pokedex/aggron,2024-09-01 23:45:28
P1380,307,Meditite,Fighting,Speed,60,https://img.pokemondb.net/sprites/scarlet-violet/icon/meditite.png,https://pokemondb.net/pokedex/meditite,2024-09-01 23:45:28
P1380,307,Meditite,Psychic,Speed,60,https://img.pokemondb.net/sprites/scarlet-violet/icon/meditite.png,https://pokemondb.net/pokedex/meditite,2024-09-01 23:45:28
P1381,308,Medicham,Fighting,Speed,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/medicham.png,https://pokemondb.net/pokedex/medicham,2024-09-01 23:45:28
P1381,308,Medicham,Psychic,Speed,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/medicham.png,https://pokemondb.net/pokedex/medicham,2024-09-01 23:45:28
P1382,308,Medicham (Mega Medicham),Fighting,Speed,100,https://img.pokemondb.net/sprites/scarlet-violet/icon/medicham-mega.png,https://pokemondb.net/pokedex/medicham,2024-09-01 23:45:28
P1382,308,Medicham (Mega Medicham),Psychic,Speed,100,https://img.pokemondb.net/sprites/scarlet-violet/icon/medicham-mega.png,https://pokemondb.net/pokedex/medicham,2024-09-01 23:45:28
P1383,309,Electrike,Electric,Speed,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/electrike.png,https://pokemondb.net/pokedex/electrike,2024-09-01 23:45:28
P1384,310,Manectric,Electric,Speed,105,https://img.pokemondb.net/sprites/scarlet-violet/icon/manectric.png,https://pokemondb.net/pokedex/manectric,2024-09-01 23:45:28
P1385,310,Manectric (Mega Manectric),Electric,Speed,135,https://img.pokemondb.net/sprites/scarlet-violet/icon/manectric-mega.png,https://pokemondb.net/pokedex/manectric,2024-09-01 23:45:28
P1386,311,Plusle,Electric,Speed,95,https://img.pokemondb.net/sprites/scarlet-violet/icon/plusle.png,https://pokemondb.net/pokedex/plusle,2024-09-01 23:45:28
P1387,312,Minun,Electric,Speed,95,https://img.pokemondb.net/sprites/scarlet-violet/icon/minun.png,https://pokemondb.net/pokedex/minun,2024-09-01 23:45:28
P1388,313,Volbeat,Bug,Speed,85,https://img.pokemondb.net/sprites/scarlet-violet/icon/volbeat.png,https://pokemondb.net/pokedex/volbeat,2024-09-01 23:45:28
P1389,314,Illumise,Bug,Speed,85,https://img.pokemondb.net/sprites/scarlet-violet/icon/illumise.png,https://pokemondb.net/pokedex/illumise,2024-09-01 23:45:28
P1390,315,Roselia,Grass,Speed,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/roselia.png,https://pokemondb.net/pokedex/roselia,2024-09-01 23:45:28
P1390,315,Roselia,Poison,Speed,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/roselia.png,https://pokemondb.net/pokedex/roselia,2024-09-01 23:45:28
P1391,316,Gulpin,Poison,Speed,40,https://img.pokemondb.net/sprites/scarlet-violet/icon/gulpin.png,https://pokemondb.net/pokedex/gulpin,2024-09-01 23:45:28
P1392,317,Swalot,Poison,Speed,55,https://img.pokemondb.net/sprites/scarlet-violet/icon/swalot.png,https://pokemondb.net/pokedex/swalot,2024-09-01 23:45:28
P1393,318,Carvanha,Water,Speed,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/carvanha.png,https://pokemondb.net/pokedex/carvanha,2024-09-01 23:45:28
P1393,318,Carvanha,Dark,Speed,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/carvanha.png,https://pokemondb.net/pokedex/carvanha,2024-09-01 23:45:28
P1394,319,Sharpedo,Water,Speed,95,https://img.pokemondb.net/sprites/scarlet-violet/icon/sharpedo.png,https://pokemondb.net/pokedex/sharpedo,2024-09-01 23:45:28
P1394,319,Sharpedo,Dark,Speed,95,https://img.pokemondb.net/sprites/scarlet-violet/icon/sharpedo.png,https://pokemondb.net/pokedex/sharpedo,2024-09-01 23:45:28
P1395,319,Sharpedo (Mega Sharpedo),Water,Speed,105,https://img.pokemondb.net/sprites/scarlet-violet/icon/sharpedo-mega.png,https://pokemondb.net/pokedex/sharpedo,2024-09-01 23:45:28
P1395,319,Sharpedo (Mega Sharpedo),Dark,Speed,105,https://img.pokemondb.net/sprites/scarlet-violet/icon/sharpedo-mega.png,https://pokemondb.net/pokedex/sharpedo,2024-09-01 23:45:28
P1396,320,Wailmer,Water,Speed,60,https://img.pokemondb.net/sprites/scarlet-violet/icon/wailmer.png,https://pokemondb.net/pokedex/wailmer,2024-09-01 23:45:28
P1397,321,Wailord,Water,Speed,60,https://img.pokemondb.net/sprites/scarlet-violet/icon/wailord.png,https://pokemondb.net/pokedex/wailord,2024-09-01 23:45:28
P1398,322,Numel,Fire,Speed,35,https://img.pokemondb.net/sprites/scarlet-violet/icon/numel.png,https://pokemondb.net/pokedex/numel,2024-09-01 23:45:28
P1398,322,Numel,Ground,Speed,35,https://img.pokemondb.net/sprites/scarlet-violet/icon/numel.png,https://pokemondb.net/pokedex/numel,2024-09-01 23:45:28
P1399,323,Camerupt,Fire,Speed,40,https://img.pokemondb.net/sprites/scarlet-violet/icon/camerupt.png,https://pokemondb.net/pokedex/camerupt,2024-09-01 23:45:28
P1399,323,Camerupt,Ground,Speed,40,https://img.pokemondb.net/sprites/scarlet-violet/icon/camerupt.png,https://pokemondb.net/pokedex/camerupt,2024-09-01 23:45:28
P1400,323,Camerupt (Mega Camerupt),Fire,Speed,20,https://img.pokemondb.net/sprites/scarlet-violet/icon/camerupt-mega.png,https://pokemondb.net/pokedex/camerupt,2024-09-01 23:45:28
P1400,323,Camerupt (Mega Camerupt),Ground,Speed,20,https://img.pokemondb.net/sprites/scarlet-violet/icon/camerupt-mega.png,https://pokemondb.net/pokedex/camerupt,2024-09-01 23:45:28
P1401,324,Torkoal,Fire,Speed,20,https://img.pokemondb.net/sprites/scarlet-violet/icon/torkoal.png,https://pokemondb.net/pokedex/torkoal,2024-09-01 23:45:28
P1402,325,Spoink,Psychic,Speed,60,https://img.pokemondb.net/sprites/scarlet-violet/icon/spoink.png,https://pokemondb.net/pokedex/spoink,2024-09-01 23:45:28
P1403,326,Grumpig,Psychic,Speed,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/grumpig.png,https://pokemondb.net/pokedex/grumpig,2024-09-01 23:45:28
P1404,327,Spinda,Normal,Speed,60,https://img.pokemondb.net/sprites/scarlet-violet/icon/spinda.png,https://pokemondb.net/pokedex/spinda,2024-09-01 23:45:28
P1405,328,Trapinch,Ground,Speed,10,https://img.pokemondb.net/sprites/scarlet-violet/icon/trapinch.png,https://pokemondb.net/pokedex/trapinch,2024-09-01 23:45:28
P1406,329,Vibrava,Ground,Speed,70,https://img.pokemondb.net/sprites/scarlet-violet/icon/vibrava.png,https://pokemondb.net/pokedex/vibrava,2024-09-01 23:45:28
P1406,329,Vibrava,Dragon,Speed,70,https://img.pokemondb.net/sprites/scarlet-violet/icon/vibrava.png,https://pokemondb.net/pokedex/vibrava,2024-09-01 23:45:28
P1407,330,Flygon,Ground,Speed,100,https://img.pokemondb.net/sprites/scarlet-violet/icon/flygon.png,https://pokemondb.net/pokedex/flygon,2024-09-01 23:45:28
P1407,330,Flygon,Dragon,Speed,100,https://img.pokemondb.net/sprites/scarlet-violet/icon/flygon.png,https://pokemondb.net/pokedex/flygon,2024-09-01 23:45:28
P1408,331,Cacnea,Grass,Speed,35,https://img.pokemondb.net/sprites/scarlet-violet/icon/cacnea.png,https://pokemondb.net/pokedex/cacnea,2024-09-01 23:45:28
P1409,332,Cacturne,Grass,Speed,55,https://img.pokemondb.net/sprites/scarlet-violet/icon/cacturne.png,https://pokemondb.net/pokedex/cacturne,2024-09-01 23:45:28
P1409,332,Cacturne,Dark,Speed,55,https://img.pokemondb.net/sprites/scarlet-violet/icon/cacturne.png,https://pokemondb.net/pokedex/cacturne,2024-09-01 23:45:28
P1410,333,Swablu,Normal,Speed,50,https://img.pokemondb.net/sprites/scarlet-violet/icon/swablu.png,https://pokemondb.net/pokedex/swablu,2024-09-01 23:45:28
P1410,333,Swablu,Flying,Speed,50,https://img.pokemondb.net/sprites/scarlet-violet/icon/swablu.png,https://pokemondb.net/pokedex/swablu,2024-09-01 23:45:28
P1411,334,Altaria,Dragon,Speed,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/altaria.png,https://pokemondb.net/pokedex/altaria,2024-09-01 23:45:28
P1411,334,Altaria,Flying,Speed,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/altaria.png,https://pokemondb.net/pokedex/altaria,2024-09-01 23:45:28
P1412,334,Altaria (Mega Altaria),Dragon,Speed,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/altaria-mega.png,https://pokemondb.net/pokedex/altaria,2024-09-01 23:45:28
P1412,334,Altaria (Mega Altaria),Fairy,Speed,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/altaria-mega.png,https://pokemondb.net/pokedex/altaria,2024-09-01 23:45:28
P1413,335,Zangoose,Normal,Speed,90,https://img.pokemondb.net/sprites/scarlet-violet/icon/zangoose.png,https://pokemondb.net/pokedex/zangoose,2024-09-01 23:45:28
P1414,336,Seviper,Poison,Speed,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/seviper.png,https://pokemondb.net/pokedex/seviper,2024-09-01 23:45:28
P1415,337,Lunatone,Rock,Speed,70,https://img.pokemondb.net/sprites/scarlet-violet/icon/lunatone.png,https://pokemondb.net/pokedex/lunatone,2024-09-01 23:45:28
P1415,337,Lunatone,Psychic,Speed,70,https://img.pokemondb.net/sprites/scarlet-violet/icon/lunatone.png,https://pokemondb.net/pokedex/lunatone,2024-09-01 23:45:28
P1416,338,Solrock,Rock,Speed,70,https://img.pokemondb.net/sprites/scarlet-violet/icon/solrock.png,https://pokemondb.net/pokedex/solrock,2024-09-01 23:45:28
P1416,338,Solrock,Psychic,Speed,70,https://img.pokemondb.net/sprites/scarlet-violet/icon/solrock.png,https://pokemondb.net/pokedex/solrock,2024-09-01 23:45:28
P1417,339,Barboach,Water,Speed,60,https://img.pokemondb.net/sprites/scarlet-violet/icon/barboach.png,https://pokemondb.net/pokedex/barboach,2024-09-01 23:45:28
P1417,339,Barboach,Ground,Speed,60,https://img.pokemondb.net/sprites/scarlet-violet/icon/barboach.png,https://pokemondb.net/pokedex/barboach,2024-09-01 23:45:28
P1418,340,Whiscash,Water,Speed,60,https://img.pokemondb.net/sprites/scarlet-violet/icon/whiscash.png,https://pokemondb.net/pokedex/whiscash,2024-09-01 23:45:28
P1418,340,Whiscash,Ground,Speed,60,https://img.pokemondb.net/sprites/scarlet-violet/icon/whiscash.png,https://pokemondb.net/pokedex/whiscash,2024-09-01 23:45:28
P1419,341,Corphish,Water,Speed,35,https://img.pokemondb.net/sprites/scarlet-violet/icon/corphish.png,https://pokemondb.net/pokedex/corphish,2024-09-01 23:45:28
P1420,342,Crawdaunt,Water,Speed,55,https://img.pokemondb.net/sprites/scarlet-violet/icon/crawdaunt.png,https://pokemondb.net/pokedex/crawdaunt,2024-09-01 23:45:28
P1420,342,Crawdaunt,Dark,Speed,55,https://img.pokemondb.net/sprites/scarlet-violet/icon/crawdaunt.png,https://pokemondb.net/pokedex/crawdaunt,2024-09-01 23:45:28
P1421,343,Baltoy,Ground,Speed,55,https://img.pokemondb.net/sprites/scarlet-violet/icon/baltoy.png,https://pokemondb.net/pokedex/baltoy,2024-09-01 23:45:28
P1421,343,Baltoy,Psychic,Speed,55,https://img.pokemondb.net/sprites/scarlet-violet/icon/baltoy.png,https://pokemondb.net/pokedex/baltoy,2024-09-01 23:45:28
P1422,344,Claydol,Ground,Speed,75,https://img.pokemondb.net/sprites/scarlet-violet/icon/claydol.png,https://pokemondb.net/pokedex/claydol,2024-09-01 23:45:28
P1422,344,Claydol,Psychic,Speed,75,https://img.pokemondb.net/sprites/scarlet-violet/icon/claydol.png,https://pokemondb.net/pokedex/claydol,2024-09-01 23:45:28
P1423,345,Lileep,Rock,Speed,23,https://img.pokemondb.net/sprites/scarlet-violet/icon/lileep.png,https://pokemondb.net/pokedex/lileep,2024-09-01 23:45:28
P1423,345,Lileep,Grass,Speed,23,https://img.pokemondb.net/sprites/scarlet-violet/icon/lileep.png,https://pokemondb.net/pokedex/lileep,2024-09-01 23:45:28
P1424,346,Cradily,Rock,Speed,43,https://img.pokemondb.net/sprites/scarlet-violet/icon/cradily.png,https://pokemondb.net/pokedex/cradily,2024-09-01 23:45:28
P1424,346,Cradily,Grass,Speed,43,https://img.pokemondb.net/sprites/scarlet-violet/icon/cradily.png,https://pokemondb.net/pokedex/cradily,2024-09-01 23:45:28
P1425,347,Anorith,Rock,Speed,75,https://img.pokemondb.net/sprites/scarlet-violet/icon/anorith.png,https://pokemondb.net/pokedex/anorith,2024-09-01 23:45:28
P1425,347,Anorith,Bug,Speed,75,https://img.pokemondb.net/sprites/scarlet-violet/icon/anorith.png,https://pokemondb.net/pokedex/anorith,2024-09-01 23:45:28
P1426,348,Armaldo,Rock,Speed,45,https://img.pokemondb.net/sprites/scarlet-violet/icon/armaldo.png,https://pokemondb.net/pokedex/armaldo,2024-09-01 23:45:28
P1426,348,Armaldo,Bug,Speed,45,https://img.pokemondb.net/sprites/scarlet-violet/icon/armaldo.png,https://pokemondb.net/pokedex/armaldo,2024-09-01 23:45:28
P1427,349,Feebas,Water,Speed,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/feebas.png,https://pokemondb.net/pokedex/feebas,2024-09-01 23:45:28
P1428,350,Milotic,Water,Speed,81,https://img.pokemondb.net/sprites/scarlet-violet/icon/milotic.png,https://pokemondb.net/pokedex/milotic,2024-09-01 23:45:28
P1429,351,Castform,Normal,Speed,70,https://img.pokemondb.net/sprites/scarlet-violet/icon/castform.png,https://pokemondb.net/pokedex/castform,2024-09-01 23:45:28
P1430,351,Castform (Sunny Form),Fire,Speed,70,https://img.pokemondb.net/sprites/scarlet-violet/icon/castform-sunny.png,https://pokemondb.net/pokedex/castform,2024-09-01 23:45:28
P1431,351,Castform (Rainy Form),Water,Speed,70,https://img.pokemondb.net/sprites/scarlet-violet/icon/castform-rainy.png,https://pokemondb.net/pokedex/castform,2024-09-01 23:45:28
P1432,351,Castform (Snowy Form),Ice,Speed,70,https://img.pokemondb.net/sprites/scarlet-violet/icon/castform-snowy.png,https://pokemondb.net/pokedex/castform,2024-09-01 23:45:28
P1433,352,Kecleon,Normal,Speed,40,https://img.pokemondb.net/sprites/scarlet-violet/icon/kecleon.png,https://pokemondb.net/pokedex/kecleon,2024-09-01 23:45:28
P1434,353,Shuppet,Ghost,Speed,45,https://img.pokemondb.net/sprites/scarlet-violet/icon/shuppet.png,https://pokemondb.net/pokedex/shuppet,2024-09-01 23:45:28
P1435,354,Banette,Ghost,Speed,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/banette.png,https://pokemondb.net/pokedex/banette,2024-09-01 23:45:28
P1436,354,Banette (Mega Banette),Ghost,Speed,75,https://img.pokemondb.net/sprites/scarlet-violet/icon/banette-mega.png,https://pokemondb.net/pokedex/banette,2024-09-01 23:45:28
P1437,355,Duskull,Ghost,Speed,25,https://img.pokemondb.net/sprites/scarlet-violet/icon/duskull.png,https://pokemondb.net/pokedex/duskull,2024-09-01 23:45:28
P1438,356,Dusclops,Ghost,Speed,25,https://img.pokemondb.net/sprites/scarlet-violet/icon/dusclops.png,https://pokemondb.net/pokedex/dusclops,2024-09-01 23:45:28
P1439,357,Tropius,Grass,Speed,51,https://img.pokemondb.net/sprites/scarlet-violet/icon/tropius.png,https://pokemondb.net/pokedex/tropius,2024-09-01 23:45:28
P1439,357,Tropius,Flying,Speed,51,https://img.pokemondb.net/sprites/scarlet-violet/icon/tropius.png,https://pokemondb.net/pokedex/tropius,2024-09-01 23:45:28
P1440,358,Chimecho,Psychic,Speed,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/chimecho.png,https://pokemondb.net/pokedex/chimecho,2024-09-01 23:45:28
P1441,359,Absol,Dark,Speed,75,https://img.pokemondb.net/sprites/scarlet-violet/icon/absol.png,https://pokemondb.net/pokedex/absol,2024-09-01 23:45:28
P1442,359,Absol (Mega Absol),Dark,Speed,115,https://img.pokemondb.net/sprites/scarlet-violet/icon/absol-mega.png,https://pokemondb.net/pokedex/absol,2024-09-01 23:45:28
P1443,360,Wynaut,Psychic,Speed,23,https://img.pokemondb.net/sprites/scarlet-violet/icon/wynaut.png,https://pokemondb.net/pokedex/wynaut,2024-09-01 23:45:28
P1444,361,Snorunt,Ice,Speed,50,https://img.pokemondb.net/sprites/scarlet-violet/icon/snorunt.png,https://pokemondb.net/pokedex/snorunt,2024-09-01 23:45:28
P1445,362,Glalie,Ice,Speed,80,https://img.pokemondb.net/sprites/scarlet-violet/icon/glalie.png,https://pokemondb.net/pokedex/glalie,2024-09-01 23:45:28
P1446,362,Glalie (Mega Glalie),Ice,Speed,100,https://img.pokemondb.net/sprites/scarlet-violet/icon/glalie-mega.png,https://pokemondb.net/pokedex/glalie,2024-09-01 23:45:28
P1447,363,Spheal,Ice,Speed,25,https://img.pokemondb.net/sprites/scarlet-violet/icon/spheal.png,https://pokemondb.net/pokedex/spheal,2024-09-01 23:45:28
P1447,363,Spheal,Water,Speed,25,https://img.pokemondb.net/sprites/scarlet-violet/icon/spheal.png,https://pokemondb.net/pokedex/spheal,2024-09-01 23:45:28
P1448,364,Sealeo,Ice,Speed,45,https://img.pokemondb.net/sprites/scarlet-violet/icon/sealeo.png,https://pokemondb.net/pokedex/sealeo,2024-09-01 23:45:28
P1448,364,Sealeo,Water,Speed,45,https://img.pokemondb.net/sprites/scarlet-violet/icon/sealeo.png,https://pokemondb.net/pokedex/sealeo,2024-09-01 23:45:28
P1449,365,Walrein,Ice,Speed,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/walrein.png,https://pokemondb.net/pokedex/walrein,2024-09-01 23:45:28
P1449,365,Walrein,Water,Speed,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/walrein.png,https://pokemondb.net/pokedex/walrein,2024-09-01 23:45:28
P1450,366,Clamperl,Water,Speed,32,https://img.pokemondb.net/sprites/scarlet-violet/icon/clamperl.png,https://pokemondb.net/pokedex/clamperl,2024-09-01 23:45:28
P1451,367,Huntail,Water,Speed,52,https://img.pokemondb.net/sprites/scarlet-violet/icon/huntail.png,https://pokemondb.net/pokedex/huntail,2024-09-01 23:45:28
P1452,368,Gorebyss,Water,Speed,52,https://img.pokemondb.net/sprites/scarlet-violet/icon/gorebyss.png,https://pokemondb.net/pokedex/gorebyss,2024-09-01 23:45:28
P1453,369,Relicanth,Water,Speed,55,https://img.pokemondb.net/sprites/scarlet-violet/icon/relicanth.png,https://pokemondb.net/pokedex/relicanth,2024-09-01 23:45:28
P1453,369,Relicanth,Rock,Speed,55,https://img.pokemondb.net/sprites/scarlet-violet/icon/relicanth.png,https://pokemondb.net/pokedex/relicanth,2024-09-01 23:45:28
