PokeID,Rank,Type,Pokemon,Icon,Details Link,Metric,Values
P5395-680,680,Steel,Doublade,https://img.pokemondb.net/sprites/sword-shield/icon/doublade.png,https://pokemondb.net/pokedex/doublade,HP,59
P5396-680,680,Ghost,Doublade,https://img.pokemondb.net/sprites/sword-shield/icon/doublade.png,https://pokemondb.net/pokedex/doublade,HP,59
P5397-681,681,Steel,Aegislash-Shield Forme,https://img.pokemondb.net/sprites/sword-shield/icon/aegislash-shield.png,https://pokemondb.net/pokedex/aegislash,HP,60
P5398-681,681,Ghost,Aegislash-Shield Forme,https://img.pokemondb.net/sprites/sword-shield/icon/aegislash-shield.png,https://pokemondb.net/pokedex/aegislash,HP,60
P5399-681,681,Steel,Aegislash-Blade Forme,https://img.pokemondb.net/sprites/sword-shield/icon/aegislash-blade.png,https://pokemondb.net/pokedex/aegislash,HP,60
P5400-681,681,Ghost,Aegislash-Blade Forme,https://img.pokemondb.net/sprites/sword-shield/icon/aegislash-blade.png,https://pokemondb.net/pokedex/aegislash,HP,60
P5401-682,682,Fairy,Spritzee,https://img.pokemondb.net/sprites/sword-shield/icon/spritzee.png,https://pokemondb.net/pokedex/spritzee,HP,78
P5402-683,683,Fairy,Aromatisse,https://img.pokemondb.net/sprites/sword-shield/icon/aromatisse.png,https://pokemondb.net/pokedex/aromatisse,HP,101
P5403-684,684,Fairy,Swirlix,https://img.pokemondb.net/sprites/sword-shield/icon/swirlix.png,https://pokemondb.net/pokedex/swirlix,HP,62
P5404-685,685,Fairy,Slurpuff,https://img.pokemondb.net/sprites/sword-shield/icon/slurpuff.png,https://pokemondb.net/pokedex/slurpuff,HP,82
P5405-686,686,Dark,Inkay,https://img.pokemondb.net/sprites/sword-shield/icon/inkay.png,https://pokemondb.net/pokedex/inkay,HP,53
P5406-686,686,Psychic,Inkay,https://img.pokemondb.net/sprites/sword-shield/icon/inkay.png,https://pokemondb.net/pokedex/inkay,HP,53
P5407-687,687,Dark,Malamar,https://img.pokemondb.net/sprites/sword-shield/icon/malamar.png,https://pokemondb.net/pokedex/malamar,HP,86
P5408-687,687,Psychic,Malamar,https://img.pokemondb.net/sprites/sword-shield/icon/malamar.png,https://pokemondb.net/pokedex/malamar,HP,86
P5409-688,688,Rock,Binacle,https://img.pokemondb.net/sprites/sword-shield/icon/binacle.png,https://pokemondb.net/pokedex/binacle,HP,42
P5410-688,688,Water,Binacle,https://img.pokemondb.net/sprites/sword-shield/icon/binacle.png,https://pokemondb.net/pokedex/binacle,HP,42
P5411-689,689,Rock,Barbaracle,https://img.pokemondb.net/sprites/sword-shield/icon/barbaracle.png,https://pokemondb.net/pokedex/barbaracle,HP,72
P5412-689,689,Water,Barbaracle,https://img.pokemondb.net/sprites/sword-shield/icon/barbaracle.png,https://pokemondb.net/pokedex/barbaracle,HP,72
P5413-690,690,Poison,Skrelp,https://img.pokemondb.net/sprites/sword-shield/icon/skrelp.png,https://pokemondb.net/pokedex/skrelp,HP,50
P5414-690,690,Water,Skrelp,https://img.pokemondb.net/sprites/sword-shield/icon/skrelp.png,https://pokemondb.net/pokedex/skrelp,HP,50
P5415-691,691,Poison,Dragalge,https://img.pokemondb.net/sprites/sword-shield/icon/dragalge.png,https://pokemondb.net/pokedex/dragalge,HP,65
P5416-691,691,Dragon,Dragalge,https://img.pokemondb.net/sprites/sword-shield/icon/dragalge.png,https://pokemondb.net/pokedex/dragalge,HP,65
P5417-692,692,Water,Clauncher,https://img.pokemondb.net/sprites/sword-shield/icon/clauncher.png,https://pokemondb.net/pokedex/clauncher,HP,50
P5418-693,693,Water,Clawitzer,https://img.pokemondb.net/sprites/sword-shield/icon/clawitzer.png,https://pokemondb.net/pokedex/clawitzer,HP,71
P5419-694,694,Electric,Helioptile,https://img.pokemondb.net/sprites/sword-shield/icon/helioptile.png,https://pokemondb.net/pokedex/helioptile,HP,44
P5420-694,694,Normal,Helioptile,https://img.pokemondb.net/sprites/sword-shield/icon/helioptile.png,https://pokemondb.net/pokedex/helioptile,HP,44
P5421-695,695,Electric,Heliolisk,https://img.pokemondb.net/sprites/sword-shield/icon/heliolisk.png,https://pokemondb.net/pokedex/heliolisk,HP,62
P5422-695,695,Normal,Heliolisk,https://img.pokemondb.net/sprites/sword-shield/icon/heliolisk.png,https://pokemondb.net/pokedex/heliolisk,HP,62
P5423-696,696,Rock,Tyrunt,https://img.pokemondb.net/sprites/sword-shield/icon/tyrunt.png,https://pokemondb.net/pokedex/tyrunt,HP,58
P5424-696,696,Dragon,Tyrunt,https://img.pokemondb.net/sprites/sword-shield/icon/tyrunt.png,https://pokemondb.net/pokedex/tyrunt,HP,58
P5425-697,697,Rock,Tyrantrum,https://img.pokemondb.net/sprites/sword-shield/icon/tyrantrum.png,https://pokemondb.net/pokedex/tyrantrum,HP,82
P5426-697,697,Dragon,Tyrantrum,https://img.pokemondb.net/sprites/sword-shield/icon/tyrantrum.png,https://pokemondb.net/pokedex/tyrantrum,HP,82
P5427-698,698,Rock,Amaura,https://img.pokemondb.net/sprites/sword-shield/icon/amaura.png,https://pokemondb.net/pokedex/amaura,HP,77
P5428-698,698,Ice,Amaura,https://img.pokemondb.net/sprites/sword-shield/icon/amaura.png,https://pokemondb.net/pokedex/amaura,HP,77
P5429-699,699,Rock,Aurorus,https://img.pokemondb.net/sprites/sword-shield/icon/aurorus.png,https://pokemondb.net/pokedex/aurorus,HP,123
P5430-699,699,Ice,Aurorus,https://img.pokemondb.net/sprites/sword-shield/icon/aurorus.png,https://pokemondb.net/pokedex/aurorus,HP,123
P5431-700,700,Fairy,Sylveon,https://img.pokemondb.net/sprites/sword-shield/icon/sylveon.png,https://pokemondb.net/pokedex/sylveon,HP,95
P5432-701,701,Fighting,Hawlucha,https://img.pokemondb.net/sprites/sword-shield/icon/hawlucha.png,https://pokemondb.net/pokedex/hawlucha,HP,78
P5433-701,701,Flying,Hawlucha,https://img.pokemondb.net/sprites/sword-shield/icon/hawlucha.png,https://pokemondb.net/pokedex/hawlucha,HP,78
P5434-702,702,Electric,Dedenne,https://img.pokemondb.net/sprites/sword-shield/icon/dedenne.png,https://pokemondb.net/pokedex/dedenne,HP,67
P5435-702,702,Fairy,Dedenne,https://img.pokemondb.net/sprites/sword-shield/icon/dedenne.png,https://pokemondb.net/pokedex/dedenne,HP,67
P5436-703,703,Rock,Carbink,https://img.pokemondb.net/sprites/sword-shield/icon/carbink.png,https://pokemondb.net/pokedex/carbink,HP,50
P5437-703,703,Fairy,Carbink,https://img.pokemondb.net/sprites/sword-shield/icon/carbink.png,https://pokemondb.net/pokedex/carbink,HP,50
P5438-704,704,Dragon,Goomy,https://img.pokemondb.net/sprites/sword-shield/icon/goomy.png,https://pokemondb.net/pokedex/goomy,HP,45
P5439-705,705,Dragon,Sliggoo,https://img.pokemondb.net/sprites/sword-shield/icon/sliggoo.png,https://pokemondb.net/pokedex/sliggoo,HP,68
P5440-706,706,Dragon,Goodra,https://img.pokemondb.net/sprites/sword-shield/icon/goodra.png,https://pokemondb.net/pokedex/goodra,HP,90
P5441-707,707,Steel,Klefki,https://img.pokemondb.net/sprites/sword-shield/icon/klefki.png,https://pokemondb.net/pokedex/klefki,HP,57
P5442-707,707,Fairy,Klefki,https://img.pokemondb.net/sprites/sword-shield/icon/klefki.png,https://pokemondb.net/pokedex/klefki,HP,57
P5443-708,708,Ghost,Phantump,https://img.pokemondb.net/sprites/sword-shield/icon/phantump.png,https://pokemondb.net/pokedex/phantump,HP,43
P5444-708,708,Grass,Phantump,https://img.pokemondb.net/sprites/sword-shield/icon/phantump.png,https://pokemondb.net/pokedex/phantump,HP,43
P5445-709,709,Ghost,Trevenant,https://img.pokemondb.net/sprites/sword-shield/icon/trevenant.png,https://pokemondb.net/pokedex/trevenant,HP,85
P5446-709,709,Grass,Trevenant,https://img.pokemondb.net/sprites/sword-shield/icon/trevenant.png,https://pokemondb.net/pokedex/trevenant,HP,85
P5447-710,710,Ghost,Pumpkaboo-Average Size,https://img.pokemondb.net/sprites/sword-shield/icon/pumpkaboo-average.png,https://pokemondb.net/pokedex/pumpkaboo,HP,49
P5448-710,710,Grass,Pumpkaboo-Average Size,https://img.pokemondb.net/sprites/sword-shield/icon/pumpkaboo-average.png,https://pokemondb.net/pokedex/pumpkaboo,HP,49
P5449-710,710,Ghost,Pumpkaboo-Small Size,https://img.pokemondb.net/sprites/sword-shield/icon/pumpkaboo-small.png,https://pokemondb.net/pokedex/pumpkaboo,HP,44
P5450-710,710,Grass,Pumpkaboo-Small Size,https://img.pokemondb.net/sprites/sword-shield/icon/pumpkaboo-small.png,https://pokemondb.net/pokedex/pumpkaboo,HP,44
P5451-710,710,Ghost,Pumpkaboo-Large Size,https://img.pokemondb.net/sprites/sword-shield/icon/pumpkaboo-large.png,https://pokemondb.net/pokedex/pumpkaboo,HP,54
P5452-710,710,Grass,Pumpkaboo-Large Size,https://img.pokemondb.net/sprites/sword-shield/icon/pumpkaboo-large.png,https://pokemondb.net/pokedex/pumpkaboo,HP,54
P5453-710,710,Ghost,Pumpkaboo-Super Size,https://img.pokemondb.net/sprites/sword-shield/icon/pumpkaboo-super.png,https://pokemondb.net/pokedex/pumpkaboo,HP,59
P5454-710,710,Grass,Pumpkaboo-Super Size,https://img.pokemondb.net/sprites/sword-shield/icon/pumpkaboo-super.png,https://pokemondb.net/pokedex/pumpkaboo,HP,59
P5455-711,711,Ghost,Gourgeist-Average Size,https://img.pokemondb.net/sprites/sword-shield/icon/gourgeist-average.png,https://pokemondb.net/pokedex/gourgeist,HP,65
P5456-711,711,Grass,Gourgeist-Average Size,https://img.pokemondb.net/sprites/sword-shield/icon/gourgeist-average.png,https://pokemondb.net/pokedex/gourgeist,HP,65
P5457-711,711,Ghost,Gourgeist-Small Size,https://img.pokemondb.net/sprites/sword-shield/icon/gourgeist-small.png,https://pokemondb.net/pokedex/gourgeist,HP,55
P5458-711,711,Grass,Gourgeist-Small Size,https://img.pokemondb.net/sprites/sword-shield/icon/gourgeist-small.png,https://pokemondb.net/pokedex/gourgeist,HP,55
P5459-711,711,Ghost,Gourgeist-Large Size,https://img.pokemondb.net/sprites/sword-shield/icon/gourgeist-large.png,https://pokemondb.net/pokedex/gourgeist,HP,75
P5460-711,711,Grass,Gourgeist-Large Size,https://img.pokemondb.net/sprites/sword-shield/icon/gourgeist-large.png,https://pokemondb.net/pokedex/gourgeist,HP,75
P5461-711,711,Ghost,Gourgeist-Super Size,https://img.pokemondb.net/sprites/sword-shield/icon/gourgeist-super.png,https://pokemondb.net/pokedex/gourgeist,HP,85
P5462-711,711,Grass,Gourgeist-Super Size,https://img.pokemondb.net/sprites/sword-shield/icon/gourgeist-super.png,https://pokemondb.net/pokedex/gourgeist,HP,85
P5463-712,712,Ice,Bergmite,https://img.pokemondb.net/sprites/sword-shield/icon/bergmite.png,https://pokemondb.net/pokedex/bergmite,HP,55
P5464-713,713,Ice,Avalugg,https://img.pokemondb.net/sprites/sword-shield/icon/avalugg.png,https://pokemondb.net/pokedex/avalugg,HP,95
P5465-714,714,Flying,Noibat,https://img.pokemondb.net/sprites/sword-shield/icon/noibat.png,https://pokemondb.net/pokedex/noibat,HP,40
P5466-714,714,Dragon,Noibat,https://img.pokemondb.net/sprites/sword-shield/icon/noibat.png,https://pokemondb.net/pokedex/noibat,HP,40
P5467-715,715,Flying,Noivern,https://img.pokemondb.net/sprites/sword-shield/icon/noivern.png,https://pokemondb.net/pokedex/noivern,HP,85
P5468-715,715,Dragon,Noivern,https://img.pokemondb.net/sprites/sword-shield/icon/noivern.png,https://pokemondb.net/pokedex/noivern,HP,85
P5469-716,716,Fairy,Xerneas,https://img.pokemondb.net/sprites/sword-shield/icon/xerneas.png,https://pokemondb.net/pokedex/xerneas,HP,126
P5470-717,717,Dark,Yveltal,https://img.pokemondb.net/sprites/sword-shield/icon/yveltal.png,https://pokemondb.net/pokedex/yveltal,HP,126
P5471-717,717,Flying,Yveltal,https://img.pokemondb.net/sprites/sword-shield/icon/yveltal.png,https://pokemondb.net/pokedex/yveltal,HP,126
P5472-718,718,Dragon,Zygarde-50% Forme,https://img.pokemondb.net/sprites/sword-shield/icon/zygarde-50.png,https://pokemondb.net/pokedex/zygarde,HP,108
P5473-718,718,Ground,Zygarde-50% Forme,https://img.pokemondb.net/sprites/sword-shield/icon/zygarde-50.png,https://pokemondb.net/pokedex/zygarde,HP,108
P5474-718,718,Dragon,Zygarde-10% Forme,https://img.pokemondb.net/sprites/sword-shield/icon/zygarde-10.png,https://pokemondb.net/pokedex/zygarde,HP,54
P5475-718,718,Ground,Zygarde-10% Forme,https://img.pokemondb.net/sprites/sword-shield/icon/zygarde-10.png,https://pokemondb.net/pokedex/zygarde,HP,54
P5476-718,718,Dragon,Zygarde-Complete Forme,https://img.pokemondb.net/sprites/sword-shield/icon/zygarde-complete.png,https://pokemondb.net/pokedex/zygarde,HP,216
P5477-718,718,Ground,Zygarde-Complete Forme,https://img.pokemondb.net/sprites/sword-shield/icon/zygarde-complete.png,https://pokemondb.net/pokedex/zygarde,HP,216
P5478-719,719,Rock,Diancie,https://img.pokemondb.net/sprites/sword-shield/icon/diancie.png,https://pokemondb.net/pokedex/diancie,HP,50
P5479-719,719,Fairy,Diancie,https://img.pokemondb.net/sprites/sword-shield/icon/diancie.png,https://pokemondb.net/pokedex/diancie,HP,50
P5480-719,719,Rock,Diancie-Mega Diancie,https://img.pokemondb.net/sprites/sword-shield/icon/diancie-mega.png,https://pokemondb.net/pokedex/diancie,HP,50
P5481-719,719,Fairy,Diancie-Mega Diancie,https://img.pokemondb.net/sprites/sword-shield/icon/diancie-mega.png,https://pokemondb.net/pokedex/diancie,HP,50
P5482-720,720,Psychic,Hoopa-Hoopa Confined,https://img.pokemondb.net/sprites/sword-shield/icon/hoopa-confined.png,https://pokemondb.net/pokedex/hoopa,HP,80
P5483-720,720,Ghost,Hoopa-Hoopa Confined,https://img.pokemondb.net/sprites/sword-shield/icon/hoopa-confined.png,https://pokemondb.net/pokedex/hoopa,HP,80
P5484-720,720,Psychic,Hoopa-Hoopa Unbound,https://img.pokemondb.net/sprites/sword-shield/icon/hoopa-unbound.png,https://pokemondb.net/pokedex/hoopa,HP,80
P5485-720,720,Dark,Hoopa-Hoopa Unbound,https://img.pokemondb.net/sprites/sword-shield/icon/hoopa-unbound.png,https://pokemondb.net/pokedex/hoopa,HP,80
P5486-721,721,Fire,Volcanion,https://img.pokemondb.net/sprites/sword-shield/icon/volcanion.png,https://pokemondb.net/pokedex/volcanion,HP,80
P5487-721,721,Water,Volcanion,https://img.pokemondb.net/sprites/sword-shield/icon/volcanion.png,https://pokemondb.net/pokedex/volcanion,HP,80
P5488-722,722,Grass,Rowlet,https://img.pokemondb.net/sprites/sword-shield/icon/rowlet.png,https://pokemondb.net/pokedex/rowlet,HP,68
P5489-722,722,Flying,Rowlet,https://img.pokemondb.net/sprites/sword-shield/icon/rowlet.png,https://pokemondb.net/pokedex/rowlet,HP,68
P5490-723,723,Grass,Dartrix,https://img.pokemondb.net/sprites/sword-shield/icon/dartrix.png,https://pokemondb.net/pokedex/dartrix,HP,78
P5491-723,723,Flying,Dartrix,https://img.pokemondb.net/sprites/sword-shield/icon/dartrix.png,https://pokemondb.net/pokedex/dartrix,HP,78
P5492-724,724,Grass,Decidueye,https://img.pokemondb.net/sprites/sword-shield/icon/decidueye.png,https://pokemondb.net/pokedex/decidueye,HP,78
P5493-724,724,Ghost,Decidueye,https://img.pokemondb.net/sprites/sword-shield/icon/decidueye.png,https://pokemondb.net/pokedex/decidueye,HP,78
P5494-725,725,Fire,Litten,https://img.pokemondb.net/sprites/sword-shield/icon/litten.png,https://pokemondb.net/pokedex/litten,HP,45
P5495-726,726,Fire,Torracat,https://img.pokemondb.net/sprites/sword-shield/icon/torracat.png,https://pokemondb.net/pokedex/torracat,HP,65
P5496-727,727,Fire,Incineroar,https://img.pokemondb.net/sprites/sword-shield/icon/incineroar.png,https://pokemondb.net/pokedex/incineroar,HP,95
P5497-727,727,Dark,Incineroar,https://img.pokemondb.net/sprites/sword-shield/icon/incineroar.png,https://pokemondb.net/pokedex/incineroar,HP,95
P5498-728,728,Water,Popplio,https://img.pokemondb.net/sprites/sword-shield/icon/popplio.png,https://pokemondb.net/pokedex/popplio,HP,50
P5499-729,729,Water,Brionne,https://img.pokemondb.net/sprites/sword-shield/icon/brionne.png,https://pokemondb.net/pokedex/brionne,HP,60
P5500-730,730,Water,Primarina,https://img.pokemondb.net/sprites/sword-shield/icon/primarina.png,https://pokemondb.net/pokedex/primarina,HP,80
P5501-730,730,Fairy,Primarina,https://img.pokemondb.net/sprites/sword-shield/icon/primarina.png,https://pokemondb.net/pokedex/primarina,HP,80
P5502-731,731,Normal,Pikipek,https://img.pokemondb.net/sprites/sword-shield/icon/pikipek.png,https://pokemondb.net/pokedex/pikipek,HP,35
P5503-731,731,Flying,Pikipek,https://img.pokemondb.net/sprites/sword-shield/icon/pikipek.png,https://pokemondb.net/pokedex/pikipek,HP,35
P5504-732,732,Normal,Trumbeak,https://img.pokemondb.net/sprites/sword-shield/icon/trumbeak.png,https://pokemondb.net/pokedex/trumbeak,HP,55
P5505-732,732,Flying,Trumbeak,https://img.pokemondb.net/sprites/sword-shield/icon/trumbeak.png,https://pokemondb.net/pokedex/trumbeak,HP,55
P5506-733,733,Normal,Toucannon,https://img.pokemondb.net/sprites/sword-shield/icon/toucannon.png,https://pokemondb.net/pokedex/toucannon,HP,80
P5507-733,733,Flying,Toucannon,https://img.pokemondb.net/sprites/sword-shield/icon/toucannon.png,https://pokemondb.net/pokedex/toucannon,HP,80
P5508-734,734,Normal,Yungoos,https://img.pokemondb.net/sprites/sword-shield/icon/yungoos.png,https://pokemondb.net/pokedex/yungoos,HP,48
P5509-735,735,Normal,Gumshoos,https://img.pokemondb.net/sprites/sword-shield/icon/gumshoos.png,https://pokemondb.net/pokedex/gumshoos,HP,88
P5510-736,736,Bug,Grubbin,https://img.pokemondb.net/sprites/sword-shield/icon/grubbin.png,https://pokemondb.net/pokedex/grubbin,HP,47
P5511-737,737,Bug,Charjabug,https://img.pokemondb.net/sprites/sword-shield/icon/charjabug.png,https://pokemondb.net/pokedex/charjabug,HP,57
P5512-737,737,Electric,Charjabug,https://img.pokemondb.net/sprites/sword-shield/icon/charjabug.png,https://pokemondb.net/pokedex/charjabug,HP,57
P5513-738,738,Bug,Vikavolt,https://img.pokemondb.net/sprites/sword-shield/icon/vikavolt.png,https://pokemondb.net/pokedex/vikavolt,HP,77
P5514-738,738,Electric,Vikavolt,https://img.pokemondb.net/sprites/sword-shield/icon/vikavolt.png,https://pokemondb.net/pokedex/vikavolt,HP,77
P5515-739,739,Fighting,Crabrawler,https://img.pokemondb.net/sprites/sword-shield/icon/crabrawler.png,https://pokemondb.net/pokedex/crabrawler,HP,47
P5516-740,740,Fighting,Crabominable,https://img.pokemondb.net/sprites/sword-shield/icon/crabominable.png,https://pokemondb.net/pokedex/crabominable,HP,97
P5517-740,740,Ice,Crabominable,https://img.pokemondb.net/sprites/sword-shield/icon/crabominable.png,https://pokemondb.net/pokedex/crabominable,HP,97
P5518-741,741,Fire,Oricorio-Baile Style,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-baile.png,https://pokemondb.net/pokedex/oricorio,HP,75
P5519-741,741,Flying,Oricorio-Baile Style,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-baile.png,https://pokemondb.net/pokedex/oricorio,HP,75
P5520-741,741,Electric,Oricorio-Pom-Pom Style,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-pom-pom.png,https://pokemondb.net/pokedex/oricorio,HP,75
P5521-741,741,Flying,Oricorio-Pom-Pom Style,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-pom-pom.png,https://pokemondb.net/pokedex/oricorio,HP,75
P5522-741,741,Psychic,Oricorio-Pa'u Style,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-pau.png,https://pokemondb.net/pokedex/oricorio,HP,75
P5523-741,741,Flying,Oricorio-Pa'u Style,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-pau.png,https://pokemondb.net/pokedex/oricorio,HP,75
P5524-741,741,Ghost,Oricorio-Sensu Style,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-sensu.png,https://pokemondb.net/pokedex/oricorio,HP,75
P5525-741,741,Flying,Oricorio-Sensu Style,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-sensu.png,https://pokemondb.net/pokedex/oricorio,HP,75
P5526-742,742,Bug,Cutiefly,https://img.pokemondb.net/sprites/sword-shield/icon/cutiefly.png,https://pokemondb.net/pokedex/cutiefly,HP,40
P5527-742,742,Fairy,Cutiefly,https://img.pokemondb.net/sprites/sword-shield/icon/cutiefly.png,https://pokemondb.net/pokedex/cutiefly,HP,40
P5528-743,743,Bug,Ribombee,https://img.pokemondb.net/sprites/sword-shield/icon/ribombee.png,https://pokemondb.net/pokedex/ribombee,HP,60
P5529-743,743,Fairy,Ribombee,https://img.pokemondb.net/sprites/sword-shield/icon/ribombee.png,https://pokemondb.net/pokedex/ribombee,HP,60
P5530-744,744,Rock,Rockruff,https://img.pokemondb.net/sprites/sword-shield/icon/rockruff.png,https://pokemondb.net/pokedex/rockruff,HP,45
P5531-744,744,Rock,Rockruff-Own Tempo Rockruff,https://img.pokemondb.net/sprites/sword-shield/icon/rockruff-own-tempo.png,https://pokemondb.net/pokedex/rockruff,HP,45
P5532-745,745,Rock,Lycanroc-Midday Form,https://img.pokemondb.net/sprites/sword-shield/icon/lycanroc-midday.png,https://pokemondb.net/pokedex/lycanroc,HP,75
P5533-745,745,Rock,Lycanroc-Midnight Form,https://img.pokemondb.net/sprites/sword-shield/icon/lycanroc-midnight.png,https://pokemondb.net/pokedex/lycanroc,HP,85
P5534-745,745,Rock,Lycanroc-Dusk Form,https://img.pokemondb.net/sprites/sword-shield/icon/lycanroc-dusk.png,https://pokemondb.net/pokedex/lycanroc,HP,75
P5535-746,746,Water,Wishiwashi-Solo Form,https://img.pokemondb.net/sprites/sword-shield/icon/wishiwashi-solo.png,https://pokemondb.net/pokedex/wishiwashi,HP,45
P5536-746,746,Water,Wishiwashi-School Form,https://img.pokemondb.net/sprites/sword-shield/icon/wishiwashi-school.png,https://pokemondb.net/pokedex/wishiwashi,HP,45
P5537-747,747,Poison,Mareanie,https://img.pokemondb.net/sprites/sword-shield/icon/mareanie.png,https://pokemondb.net/pokedex/mareanie,HP,50
P5538-747,747,Water,Mareanie,https://img.pokemondb.net/sprites/sword-shield/icon/mareanie.png,https://pokemondb.net/pokedex/mareanie,HP,50
P5539-748,748,Poison,Toxapex,https://img.pokemondb.net/sprites/sword-shield/icon/toxapex.png,https://pokemondb.net/pokedex/toxapex,HP,50
P5540-748,748,Water,Toxapex,https://img.pokemondb.net/sprites/sword-shield/icon/toxapex.png,https://pokemondb.net/pokedex/toxapex,HP,50
P5541-749,749,Ground,Mudbray,https://img.pokemondb.net/sprites/sword-shield/icon/mudbray.png,https://pokemondb.net/pokedex/mudbray,HP,70
P5542-750,750,Ground,Mudsdale,https://img.pokemondb.net/sprites/sword-shield/icon/mudsdale.png,https://pokemondb.net/pokedex/mudsdale,HP,100
P5543-751,751,Water,Dewpider,https://img.pokemondb.net/sprites/sword-shield/icon/dewpider.png,https://pokemondb.net/pokedex/dewpider,HP,38
P5544-751,751,Bug,Dewpider,https://img.pokemondb.net/sprites/sword-shield/icon/dewpider.png,https://pokemondb.net/pokedex/dewpider,HP,38
P5545-752,752,Water,Araquanid,https://img.pokemondb.net/sprites/sword-shield/icon/araquanid.png,https://pokemondb.net/pokedex/araquanid,HP,68
P5546-752,752,Bug,Araquanid,https://img.pokemondb.net/sprites/sword-shield/icon/araquanid.png,https://pokemondb.net/pokedex/araquanid,HP,68
P5547-753,753,Grass,Fomantis,https://img.pokemondb.net/sprites/sword-shield/icon/fomantis.png,https://pokemondb.net/pokedex/fomantis,HP,40
P5548-754,754,Grass,Lurantis,https://img.pokemondb.net/sprites/sword-shield/icon/lurantis.png,https://pokemondb.net/pokedex/lurantis,HP,70
P5549-755,755,Grass,Morelull,https://img.pokemondb.net/sprites/sword-shield/icon/morelull.png,https://pokemondb.net/pokedex/morelull,HP,40
P5550-755,755,Fairy,Morelull,https://img.pokemondb.net/sprites/sword-shield/icon/morelull.png,https://pokemondb.net/pokedex/morelull,HP,40
P5551-756,756,Grass,Shiinotic,https://img.pokemondb.net/sprites/sword-shield/icon/shiinotic.png,https://pokemondb.net/pokedex/shiinotic,HP,60
P5552-756,756,Fairy,Shiinotic,https://img.pokemondb.net/sprites/sword-shield/icon/shiinotic.png,https://pokemondb.net/pokedex/shiinotic,HP,60
P5553-757,757,Poison,Salandit,https://img.pokemondb.net/sprites/sword-shield/icon/salandit.png,https://pokemondb.net/pokedex/salandit,HP,48
P5554-757,757,Fire,Salandit,https://img.pokemondb.net/sprites/sword-shield/icon/salandit.png,https://pokemondb.net/pokedex/salandit,HP,48
P5555-758,758,Poison,Salazzle,https://img.pokemondb.net/sprites/sword-shield/icon/salazzle.png,https://pokemondb.net/pokedex/salazzle,HP,68
P5556-758,758,Fire,Salazzle,https://img.pokemondb.net/sprites/sword-shield/icon/salazzle.png,https://pokemondb.net/pokedex/salazzle,HP,68
P5557-759,759,Normal,Stufful,https://img.pokemondb.net/sprites/sword-shield/icon/stufful.png,https://pokemondb.net/pokedex/stufful,HP,70
P5558-759,759,Fighting,Stufful,https://img.pokemondb.net/sprites/sword-shield/icon/stufful.png,https://pokemondb.net/pokedex/stufful,HP,70
P5559-760,760,Normal,Bewear,https://img.pokemondb.net/sprites/sword-shield/icon/bewear.png,https://pokemondb.net/pokedex/bewear,HP,120
P5560-760,760,Fighting,Bewear,https://img.pokemondb.net/sprites/sword-shield/icon/bewear.png,https://pokemondb.net/pokedex/bewear,HP,120
P5561-761,761,Grass,Bounsweet,https://img.pokemondb.net/sprites/sword-shield/icon/bounsweet.png,https://pokemondb.net/pokedex/bounsweet,HP,42
P5562-762,762,Grass,Steenee,https://img.pokemondb.net/sprites/sword-shield/icon/steenee.png,https://pokemondb.net/pokedex/steenee,HP,52
P5563-763,763,Grass,Tsareena,https://img.pokemondb.net/sprites/sword-shield/icon/tsareena.png,https://pokemondb.net/pokedex/tsareena,HP,72
P5564-764,764,Fairy,Comfey,https://img.pokemondb.net/sprites/sword-shield/icon/comfey.png,https://pokemondb.net/pokedex/comfey,HP,51
P5565-765,765,Normal,Oranguru,https://img.pokemondb.net/sprites/sword-shield/icon/oranguru.png,https://pokemondb.net/pokedex/oranguru,HP,90
P5566-765,765,Psychic,Oranguru,https://img.pokemondb.net/sprites/sword-shield/icon/oranguru.png,https://pokemondb.net/pokedex/oranguru,HP,90
P5567-766,766,Fighting,Passimian,https://img.pokemondb.net/sprites/sword-shield/icon/passimian.png,https://pokemondb.net/pokedex/passimian,HP,100
P5568-767,767,Bug,Wimpod,https://img.pokemondb.net/sprites/sword-shield/icon/wimpod.png,https://pokemondb.net/pokedex/wimpod,HP,25
P5569-767,767,Water,Wimpod,https://img.pokemondb.net/sprites/sword-shield/icon/wimpod.png,https://pokemondb.net/pokedex/wimpod,HP,25
P5570-768,768,Bug,Golisopod,https://img.pokemondb.net/sprites/sword-shield/icon/golisopod.png,https://pokemondb.net/pokedex/golisopod,HP,75
P5571-768,768,Water,Golisopod,https://img.pokemondb.net/sprites/sword-shield/icon/golisopod.png,https://pokemondb.net/pokedex/golisopod,HP,75
P5572-769,769,Ghost,Sandygast,https://img.pokemondb.net/sprites/sword-shield/icon/sandygast.png,https://pokemondb.net/pokedex/sandygast,HP,55
